Bus,sub_id,interconnect,balancing_area,x,y,state,country,county
2010379,35222.0,Western,BPAT,-122.212,45.6682,Washington,US,p53059
2010380,35223.0,Western,BPAT,-122.276,48.1583,Washington,US,p53061
2010381,35224.0,Western,PSEI,-122.197,48.0128,Washington,US,p53061
2010382,35224.0,Western,PSEI,-122.197,48.0128,Washington,US,p53061
2010383,35225.0,Western,BPAT,-122.269,47.6218,Washington,US,p53033
2010384,35225.0,Western,BPAT,-122.269,47.6218,Washington,US,p53033
2010385,35226.0,Western,PSEI,-122.252,47.8893,Washington,US,p53061
2010386,35226.0,Western,PSEI,-122.252,47.8893,Washington,US,p53061
2010387,35227.0,Western,PSEI,-122.295,47.9502,Washington,US,p53061
2010388,35227.0,Western,PSEI,-122.295,47.9502,Washington,US,p53061
2010389,35227.0,Western,PSEI,-122.295,47.9502,Washington,US,p53061
2010390,35228.0,Western,PSEI,-122.163,47.2663,Washington,US,p53033
2010391,35229.0,Western,PSEI,-122.157,47.5072,Washington,US,p53033
2010392,35229.0,Western,PSEI,-122.157,47.5072,Washington,US,p53033
2010393,35230.0,Western,PSEI,-122.26,47.3545,Washington,US,p53033
2010394,35231.0,Western,PSEI,-122.129,47.3152,Washington,US,p53033
2010395,35232.0,Western,PSEI,-122.219,47.8022,Washington,US,p53061
2010396,35233.0,Western,PSEI,-122.216,47.7388,Washington,US,p53033
2010397,35234.0,Western,BPAT,-122.286,48.0627,Washington,US,p53061
2010398,35235.0,Western,PSEI,-122.191,47.958,Washington,US,p53061
2010399,35236.0,Western,PSEI,-122.287,47.8138,Washington,US,p53061
2010400,35236.0,Western,PSEI,-122.287,47.8138,Washington,US,p53061
2010401,35236.0,Western,PSEI,-122.287,47.8138,Washington,US,p53061
2010402,35237.0,Western,PSEI,-122.23,47.8688,Washington,US,p53061
2010403,35237.0,Western,PSEI,-122.23,47.8688,Washington,US,p53061
2010404,35237.0,Western,PSEI,-122.23,47.8688,Washington,US,p53061
2010405,35237.0,Western,PSEI,-122.23,47.8688,Washington,US,p53061
2010406,35238.0,Western,PSEI,-122.191,47.5984,Washington,US,p53033
2010407,35239.0,Western,PSEI,-122.259,47.537,Washington,US,p53033
2010408,35240.0,Western,PSEI,-122.228,47.7109,Washington,US,p53033
2010409,35241.0,Western,PSEI,-122.24,47.7242,Washington,US,p53033
2010410,35242.0,Western,PSEI,-122.17,47.4854,Washington,US,p53033
2010411,35243.0,Western,PSEI,-122.188,47.8217,Washington,US,p53061
2010412,35244.0,Western,PSEI,-122.104,47.782,Washington,US,p53061
2010413,35244.0,Western,PSEI,-122.104,47.782,Washington,US,p53061
2010414,35245.0,Western,PSEI,-122.271,47.3594,Washington,US,p53033
2010415,35245.0,Western,PSEI,-122.271,47.3594,Washington,US,p53033
2010416,35246.0,Western,PSEI,-122.238,47.349,Washington,US,p53033
2010417,35247.0,Western,PSEI,-122.223,47.3235,Washington,US,p53033
2010418,35248.0,Western,PSEI,-122.219,47.3765,Washington,US,p53033
2010419,35248.0,Western,PSEI,-122.219,47.3765,Washington,US,p53033
2010420,35249.0,Western,PSEI,-122.156,47.7263,Washington,US,p53033
2010421,35250.0,Western,PSEI,-122.095,47.7358,Washington,US,p53033
2010422,35251.0,Western,BPAT,-122.246,47.4739,Washington,US,p53033
2010423,35251.0,Western,BPAT,-122.246,47.4739,Washington,US,p53033
2010424,35252.0,Western,PSEI,-122.113,47.4626,Washington,US,p53033
2010425,35252.0,Western,PSEI,-122.113,47.4626,Washington,US,p53033
2010426,35253.0,Western,PSEI,-122.089,47.8353,Washington,US,p53061
2010427,35254.0,Western,PSEI,-122.202,47.8077,Washington,US,p53061
2010428,35254.0,Western,PSEI,-122.202,47.8077,Washington,US,p53061
2010429,35254.0,Western,PSEI,-122.202,47.8077,Washington,US,p53061
2010430,35255.0,Western,PSEI,-122.206,47.6034,Washington,US,p53033
2010431,35255.0,Western,PSEI,-122.206,47.6034,Washington,US,p53033
2010432,35256.0,Western,PSEI,-122.084,47.145,Washington,US,p53053
2010433,35256.0,Western,PSEI,-122.084,47.145,Washington,US,p53053
2010434,35257.0,Western,PSEI,-122.078,47.116,Washington,US,p53053
2010435,35258.0,Western,BPAT,-122.16,46.8799,Washington,US,p53053
2010436,35259.0,Western,PSEI,-122.242,47.5212,Washington,US,p53033
2010437,35260.0,Western,PSEI,-122.234,47.5196,Washington,US,p53033
2010438,35260.0,Western,PSEI,-122.234,47.5196,Washington,US,p53033
2010439,35261.0,Western,PSEI,-122.172,48.0135,Washington,US,p53061
2010440,35262.0,Western,PSEI,-122.104,48.0409,Washington,US,p53061
2010441,35263.0,Western,PSEI,-122.17,48.0427,Washington,US,p53061
2010442,35264.0,Western,PSEI,-122.136,48.3909,Washington,US,p53057
2010443,35264.0,Western,PSEI,-122.136,48.3909,Washington,US,p53057
2010444,35264.0,Western,PSEI,-122.136,48.3909,Washington,US,p53057
2010445,35265.0,Western,PSEI,-122.157,47.6734,Washington,US,p53033
2010446,35265.0,Western,PSEI,-122.157,47.6734,Washington,US,p53033
2010447,35266.0,Western,PSEI,-122.194,47.8101,Washington,US,p53061
2010448,35266.0,Western,PSEI,-122.194,47.8101,Washington,US,p53061
2010449,35267.0,Western,PSEI,-122.095,47.3361,Washington,US,p53033
2010450,35268.0,Western,PSEI,-122.052,47.3826,Washington,US,p53033
2010451,35268.0,Western,PSEI,-122.052,47.3826,Washington,US,p53033
2010452,35269.0,Western,PSEI,-122.14,47.486,Washington,US,p53033
2010453,35270.0,Western,PSEI,-122.211,47.5182,Washington,US,p53033
2010454,35270.0,Western,PSEI,-122.211,47.5182,Washington,US,p53033
2010455,35270.0,Western,PSEI,-122.211,47.5182,Washington,US,p53033
2010456,35271.0,Western,PSEI,-122.061,48.5591,Washington,US,p53057
2010457,35272.0,Western,PSEI,-122.063,48.8663,Washington,US,p53073
2010458,35273.0,Western,PSEI,-122.162,47.6987,Washington,US,p53033
2010459,35274.0,Western,PSEI,-122.177,47.73,Washington,US,p53033
2010460,35274.0,Western,PSEI,-122.177,47.73,Washington,US,p53033
2010461,35275.0,Western,PSEI,-122.167,47.4375,Washington,US,p53033
2010462,35276.0,Western,PSEI,-122.053,47.352,Washington,US,p53033
2010463,35276.0,Western,PSEI,-122.053,47.352,Washington,US,p53033
2010464,35277.0,Western,PSEI,-122.136,47.5654,Washington,US,p53033
2010465,35278.0,Western,PSEI,-122.044,47.5841,Washington,US,p53033
2010466,35279.0,Western,PSEI,-122.023,47.7753,Washington,US,p53033
2010467,35280.0,Western,PSEI,-122.179,47.7964,Washington,US,p53061
2010468,35281.0,Western,PSEI,-122.102,47.5722,Washington,US,p53033
2010469,35281.0,Western,PSEI,-122.102,47.5722,Washington,US,p53033
2010470,35282.0,Western,PSEI,-121.985,48.0716,Washington,US,p53061
2010471,35282.0,Western,PSEI,-121.985,48.0716,Washington,US,p53061
2010472,35282.0,Western,PSEI,-121.985,48.0716,Washington,US,p53061
2010473,35283.0,Western,PSEI,-122.115,47.9546,Washington,US,p53061
2010474,35283.0,Western,PSEI,-122.115,47.9546,Washington,US,p53061
2010475,35284.0,Western,PSEI,-122.159,47.2107,Washington,US,p53053
2010476,35285.0,Western,BPAT,-122.041,45.7705,Washington,US,p53059
2010477,35286.0,Western,PSEI,-122.023,47.7174,Washington,US,p53033
2010478,35287.0,Western,PSEI,-122.083,47.6539,Washington,US,p53033
2010479,35287.0,Western,PSEI,-122.083,47.6539,Washington,US,p53033
2010480,35287.0,Western,PSEI,-122.083,47.6539,Washington,US,p53033
2010481,35288.0,Western,PSEI,-122.066,47.6533,Washington,US,p53033
2010482,35288.0,Western,PSEI,-122.066,47.6533,Washington,US,p53033
2010483,35289.0,Western,PSEI,-122.106,47.53,Washington,US,p53033
2010484,35290.0,Western,PSEI,-122.053,47.6984,Washington,US,p53033
2010485,35291.0,Western,PSEI,-122.045,47.5088,Washington,US,p53033
2010486,35292.0,Western,PSEI,-121.999,47.4204,Washington,US,p53033
2010487,35293.0,Western,PSEI,-122.021,47.5484,Washington,US,p53033
2010488,35294.0,Western,PSEI,-121.976,47.8617,Washington,US,p53061
2010489,35295.0,Western,PSEI,-122.083,47.8765,Washington,US,p53061
2010490,35296.0,Western,PSEI,-121.972,47.3322,Washington,US,p53033
2010491,35296.0,Western,PSEI,-121.972,47.3322,Washington,US,p53033
2010492,35297.0,Western,PSEI,-122.052,47.5141,Washington,US,p53033
2010493,35298.0,Western,BPAT,-122.022,45.6247,Oregon,US,p53059
2010494,35298.0,Western,BPAT,-122.022,45.6247,Oregon,US,p53059
2010495,35299.0,Western,BPAT,-122.039,48.2871,Washington,US,p53061
2010496,35300.0,Western,BPAT,-121.877,48.1649,Washington,US,p53061
2010497,35300.0,Western,BPAT,-121.877,48.1649,Washington,US,p53061
2010498,35301.0,Western,PSEI,-121.891,47.1536,Washington,US,p53053
2010499,35301.0,Western,PSEI,-121.891,47.1536,Washington,US,p53053
2010500,35301.0,Western,PSEI,-121.891,47.1536,Washington,US,p53053
2010501,35301.0,Western,PSEI,-121.891,47.1536,Washington,US,p53053
2010502,35302.0,Western,PSEI,-121.816,47.6184,Washington,US,p53033
2010503,35303.0,Western,BPAT,-121.804,47.8344,Washington,US,p53061
2010504,35304.0,Western,PSEI,-121.822,47.9353,Washington,US,p53061
2010505,35305.0,Western,PSEI,-121.899,47.7267,Washington,US,p53033
2010506,35306.0,Western,PSEI,-121.79,47.72,Washington,US,p53033
2010507,35306.0,Western,PSEI,-121.79,47.72,Washington,US,p53033
2010508,35307.0,Western,PSEI,-121.713,47.6707,Washington,US,p53033
2010509,35307.0,Western,PSEI,-121.713,47.6707,Washington,US,p53033
2010510,35307.0,Western,PSEI,-121.713,47.6707,Washington,US,p53033
2010511,35307.0,Western,PSEI,-121.713,47.6707,Washington,US,p53033
2010512,35308.0,Western,BPAT,-121.774,47.8719,Washington,US,p53061
2010513,35308.0,Western,BPAT,-121.774,47.8719,Washington,US,p53061
2010514,35309.0,Western,BPAT,-121.598,48.0007,Washington,US,p53061
2010515,35310.0,Western,PSEI,-121.62,47.4476,Washington,US,p53033
2010516,35311.0,Western,BPAT,-121.687,47.8387,Washington,US,p53061
2010517,35312.0,Western,BPAT,-121.52,45.8583,Washington,US,p53039
2010518,35313.0,Western,BPAT,-121.308,48.2191,Washington,US,p53061
2010519,35314.0,Western,BPAT,-121.284,46.8228,Washington,US,p53077
2010520,35315.0,Western,BPAT,-121.134,45.6573,Washington,US,p53039
2010521,35315.0,Western,BPAT,-121.134,45.6573,Washington,US,p53039
2010522,35315.0,Western,BPAT,-121.134,45.6573,Washington,US,p53039
2010523,35316.0,Western,BPAT,-121.052,46.52,Washington,US,p53077
2010524,35317.0,Western,PSEI,-120.851,47.2783,Washington,US,p53037
2010525,35318.0,Western,CHPD,-120.899,47.8317,Washington,US,p53007
2010526,35319.0,Western,BPAT,-120.717,45.9276,Washington,US,p53039
2010527,35320.0,Western,BPAT,-120.781,46.292,Washington,US,p53077
2010528,35320.0,Western,BPAT,-120.781,46.292,Washington,US,p53077
2010529,35321.0,Western,BPAT,-120.678,46.6481,Washington,US,p53077
2010530,35322.0,Western,BPAT,-120.683,46.7045,Washington,US,p53077
2010531,35323.0,Western,BPAT,-120.727,46.873,Washington,US,p53077
2010532,35324.0,Western,BPAT,-120.469,46.5831,Washington,US,p53077
2010533,35324.0,Western,BPAT,-120.469,46.5831,Washington,US,p53077
2010534,35325.0,Western,BPAT,-120.47,46.6723,Washington,US,p53077
2010535,35325.0,Western,BPAT,-120.47,46.6723,Washington,US,p53077
2010536,35326.0,Western,BPAT,-120.569,46.5432,Washington,US,p53077
2010537,35327.0,Western,CHPD,-120.482,47.4854,Washington,US,p53007
2010538,35327.0,Western,CHPD,-120.482,47.4854,Washington,US,p53007
2010539,35327.0,Western,CHPD,-120.482,47.4854,Washington,US,p53007
2010540,35328.0,Western,PSEI,-120.532,47.0315,Washington,US,p53037
2010541,35329.0,Western,PSEI,-120.431,46.9945,Washington,US,p53037
2010542,35330.0,Western,PSEI,-120.424,46.7656,Washington,US,p53037
2010543,35331.0,Western,PSEI,-120.485,46.8168,Washington,US,p53037
2010544,35331.0,Western,PSEI,-120.485,46.8168,Washington,US,p53037
2010545,35331.0,Western,PSEI,-120.485,46.8168,Washington,US,p53037
2010546,35332.0,Western,CHPD,-120.332,48.0169,Washington,US,p53007
2010547,35332.0,Western,CHPD,-120.332,48.0169,Washington,US,p53007
2010548,35333.0,Western,CHPD,-120.277,47.3425,Washington,US,p53007
2010549,35333.0,Western,CHPD,-120.277,47.3425,Washington,US,p53007
2010550,35334.0,Western,CHPD,-120.327,47.4248,Washington,US,p53007
2010551,35335.0,Western,DOPD,-120.412,48.5775,Washington,US,p53047
2010552,35335.0,Western,DOPD,-120.412,48.5775,Washington,US,p53047
2010553,35335.0,Western,DOPD,-120.412,48.5775,Washington,US,p53047
2010554,35336.0,Western,BPAT,-120.294,46.2344,Washington,US,p53077
2010555,35337.0,Western,DOPD,-120.338,48.3329,Washington,US,p53047
2010556,35337.0,Western,DOPD,-120.338,48.3329,Washington,US,p53047
2010557,35338.0,Western,BPAT,-120.185,46.4421,Washington,US,p53077
2010558,35339.0,Western,DOPD,-120.118,47.4908,Washington,US,p53017
2010559,35340.0,Western,DOPD,-120.147,47.4767,Washington,US,p53017
2010560,35341.0,Western,BPAT,-120.165,47.2553,Washington,US,p53037
2010561,35341.0,Western,BPAT,-120.165,47.2553,Washington,US,p53037
2010562,35341.0,Western,BPAT,-120.165,47.2553,Washington,US,p53037
2010563,35342.0,Western,CHPD,-120.041,47.9079,Washington,US,p53007
2010564,35342.0,Western,CHPD,-120.041,47.9079,Washington,US,p53007
2010565,35342.0,Western,CHPD,-120.041,47.9079,Washington,US,p53007
2010566,35343.0,Western,BPAT,-120.097,46.1405,Washington,US,p53077
2010567,35344.0,Western,BPAT,-119.973,46.2234,Washington,US,p53077
2010568,35344.0,Western,BPAT,-119.973,46.2234,Washington,US,p53077
2010569,35345.0,Western,GCPD,-119.794,47.1193,Washington,US,p53025
2010570,35345.0,Western,GCPD,-119.794,47.1193,Washington,US,p53025
2010571,35346.0,Western,DOPD,-119.69,48.0643,Washington,US,p53017
2010572,35347.0,Western,GCPD,-119.625,46.7256,Washington,US,p53025
2010573,35347.0,Western,GCPD,-119.625,46.7256,Washington,US,p53025
2010574,35348.0,Western,BPAT,-119.678,46.1752,Washington,US,p53005
2010575,35348.0,Western,BPAT,-119.678,46.1752,Washington,US,p53005
2010576,35349.0,Western,GCPD,-119.7,46.8538,Washington,US,p53025
2010577,35350.0,Western,BPAT,-119.56,46.5318,Washington,US,p53005
2010578,35351.0,Western,GCPD,-119.534,47.4061,Washington,US,p53025
2010579,35352.0,Western,DOPD,-119.665,48.2962,Washington,US,p53047
2010580,35352.0,Western,DOPD,-119.665,48.2962,Washington,US,p53047
2010581,35353.0,Western,BPAT,-119.53,46.3237,Washington,US,p53005
2010582,35354.0,Western,GCPD,-119.519,47.4753,Washington,US,p53025
2010583,35355.0,Western,BPAT,-119.292,46.2844,Washington,US,p53005
2010584,35355.0,Western,BPAT,-119.292,46.2844,Washington,US,p53005
2010585,35356.0,Western,GCPD,-119.374,47.1599,Washington,US,p53025
2010586,35357.0,Western,GCPD,-119.293,47.2058,Washington,US,p53025
2010587,35357.0,Western,GCPD,-119.293,47.2058,Washington,US,p53025
2010588,35357.0,Western,GCPD,-119.293,47.2058,Washington,US,p53025
2010589,35358.0,Western,BPAT,-119.296,46.332,Washington,US,p53005
2010590,35359.0,Western,BPAT,-119.264,46.3498,Washington,US,p53005
2010591,35360.0,Western,BPAT,-119.357,46.1596,Washington,US,p53005
2010592,35360.0,Western,BPAT,-119.357,46.1596,Washington,US,p53005
2010593,35360.0,Western,BPAT,-119.357,46.1596,Washington,US,p53005
2010594,35361.0,Western,BPAT,-119.187,46.1784,Washington,US,p53005
2010595,35362.0,Western,DOPD,-119.316,48.3025,Washington,US,p53047
2010596,35362.0,Western,DOPD,-119.316,48.3025,Washington,US,p53047
2010597,35363.0,Western,DOPD,-119.347,48.6336,Washington,US,p53047
2010598,35364.0,Western,DOPD,-119.219,48.9833,Washington,US,p53047
2010599,35365.0,Western,BPAT,-119.276,46.6475,Washington,US,p53021
2010600,35366.0,Western,BPAT,-119.148,46.9002,Washington,US,p53001
2010601,35367.0,Western,BPAT,-119.146,46.1558,Washington,US,p53005
2010602,35368.0,Western,BPAT,-119.154,46.2059,Washington,US,p53005
2010603,35368.0,Western,BPAT,-119.154,46.2059,Washington,US,p53005
2010604,35369.0,Western,BPAT,-119.034,46.119,Washington,US,p53005
2010605,35370.0,Western,BPAT,-119.034,46.1418,Washington,US,p53005
2010606,35371.0,Western,GCPD,-119.065,46.9803,Washington,US,p53025
2010607,35372.0,Western,BPAT,-118.856,46.3067,Washington,US,p53021
2010608,35372.0,Western,BPAT,-118.856,46.3067,Washington,US,p53021
2010609,35373.0,Western,BPAT,-119.033,46.4504,Washington,US,p53021
2010610,35374.0,Western,DOPD,-118.908,48.0642,Washington,US,p53047
2010611,35374.0,Western,DOPD,-118.908,48.0642,Washington,US,p53047
2010612,35374.0,Western,DOPD,-118.908,48.0642,Washington,US,p53047
2010613,35375.0,Western,BPAT,-118.973,46.236,Washington,US,p53071
2010614,35376.0,Western,BPAT,-118.833,46.6152,Washington,US,p53021
2010615,35377.0,Western,AVA,-118.725,48.5237,Washington,US,p53019
2010616,35377.0,Western,AVA,-118.725,48.5237,Washington,US,p53019
2010617,35378.0,Western,BPAT,-118.472,46.0608,Washington,US,p53071
2010618,35379.0,Western,BPAT,-118.431,47.1453,Washington,US,p53001
2010619,35380.0,Western,AVA,-118.245,47.603,Washington,US,p53043
2010620,35380.0,Western,AVA,-118.245,47.603,Washington,US,p53043
2010621,35381.0,Western,AVA,-118.056,48.6381,Washington,US,p53065
2010622,35381.0,Western,AVA,-118.056,48.6381,Washington,US,p53065
2010623,35381.0,Western,AVA,-118.056,48.6381,Washington,US,p53065
2010624,35382.0,Western,BPAT,-117.768,46.2473,Washington,US,p53013
2010625,35382.0,Western,BPAT,-117.768,46.2473,Washington,US,p53013
2010626,35383.0,Western,AVA,-117.937,48.0408,Washington,US,p53065
2010627,35384.0,Western,AVA,-117.782,48.5904,Washington,US,p53065
2010628,35385.0,Western,AVA,-117.695,47.5223,Washington,US,p53063
2010629,35386.0,Western,AVA,-117.614,48.3264,Washington,US,p53065
2010630,35387.0,Western,AVA,-117.595,47.448,Washington,US,p53063
2010631,35388.0,Western,AVA,-117.626,47.8176,Washington,US,p53063
2010632,35388.0,Western,AVA,-117.626,47.8176,Washington,US,p53063
2010633,35389.0,Western,AVA,-117.566,47.6986,Washington,US,p53063
2010634,35390.0,Western,AVA,-117.55,48.0336,Washington,US,p53065
2010635,35391.0,Western,AVA,-117.431,47.7976,Washington,US,p53063
2010636,35392.0,Western,AVA,-117.424,47.7576,Washington,US,p53063
2010637,35392.0,Western,AVA,-117.424,47.7576,Washington,US,p53063
2010638,35393.0,Western,AVA,-117.414,47.6004,Washington,US,p53063
2010639,35394.0,Western,AVA,-117.488,47.7045,Washington,US,p53063
2010640,35394.0,Western,AVA,-117.488,47.7045,Washington,US,p53063
2010641,35395.0,Western,AVA,-117.375,47.7299,Washington,US,p53063
2010642,35396.0,Western,AVA,-117.461,47.6011,Washington,US,p53063
2010643,35396.0,Western,AVA,-117.461,47.6011,Washington,US,p53063
2010644,35396.0,Western,AVA,-117.461,47.6011,Washington,US,p53063
2010645,35397.0,Western,AVA,-117.435,46.8793,Washington,US,p53075
2010646,35397.0,Western,AVA,-117.435,46.8793,Washington,US,p53075
2010647,35398.0,Western,AVA,-117.428,47.8353,Washington,US,p53063
2010648,35399.0,Western,AVA,-117.342,47.5865,Washington,US,p53063
2010649,35400.0,Western,AVA,-117.361,47.6851,Washington,US,p53063
2010650,35401.0,Western,AVA,-117.386,47.7601,Washington,US,p53063
2010651,35402.0,Western,AVA,-117.367,47.6639,Washington,US,p53063
2010652,35403.0,Western,AVA,-117.31,47.8809,Washington,US,p53063
2010653,35404.0,Western,AVA,-117.263,47.5957,Washington,US,p53063
2010654,35404.0,Western,AVA,-117.263,47.5957,Washington,US,p53063
2010655,35405.0,Western,AVA,-117.321,47.5037,Washington,US,p53063
2010656,35405.0,Western,AVA,-117.321,47.5037,Washington,US,p53063
2010657,35406.0,Western,AVA,-117.291,47.6871,Washington,US,p53063
2010658,35407.0,Western,AVA,-117.297,48.0173,Washington,US,p53063
2010659,35408.0,Western,BPAT,-117.284,46.3546,Washington,US,p53003
2010660,35409.0,Western,AVA,-117.293,47.7636,Washington,US,p53063
2010661,35410.0,Western,AVA,-117.303,47.5894,Washington,US,p53063
2010662,35410.0,Western,AVA,-117.303,47.5894,Washington,US,p53063
2010663,35410.0,Western,AVA,-117.303,47.5894,Washington,US,p53063
2010664,35410.0,Western,AVA,-117.303,47.5894,Washington,US,p53063
2010665,35411.0,Western,AVA,-117.31,47.7083,Washington,US,p53063
2010666,35412.0,Western,AVA,-117.325,48.1135,Washington,US,p53051
2010667,35412.0,Western,AVA,-117.325,48.1135,Washington,US,p53051
2010668,35413.0,Western,AVA,-117.258,47.7363,Washington,US,p53063
2010669,35414.0,Western,AVA,-117.315,46.6533,Washington,US,p53075
2010670,35415.0,Western,AVA,-117.171,46.6335,Washington,US,p53075
2010671,35416.0,Western,AVA,-117.195,47.6369,Washington,US,p53063
2010672,35417.0,Western,AVA,-117.148,48.1673,Washington,US,p53051
2010673,35418.0,Western,AVA,-117.139,47.9256,Washington,US,p53063
2010674,35419.0,Western,AVA,-117.218,47.7108,Washington,US,p53063
2010675,35419.0,Western,AVA,-117.218,47.7108,Washington,US,p53063
