Line,bus0,bus1,r,x,b,s_nom,v_nom,interconnect,type,carrier,underwater_fraction,length,g,s_nom_mod,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,capital_cost,build_year,lifetime,terrain_factor,num_parallel,v_ang_min,v_ang_max,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt,latitude1,longitude1,latitude2,longitude2,wkt_geom
88277,2010046,2010047,0.04208724,0.19215395999999998,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9955,-122.858,46.9955,-122.858,"LINESTRING (-122.858 46.9955, -122.858 46.9955)"
88278,2010049,2010046,0.26014104,1.2277666799999998,1.837849191346356e-07,199.81,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,2.2005295315085394,0.0,0.0,False,0.0,inf,1.0,201.73904612487414,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9904,-122.886,46.9955,-122.858,"LINESTRING (-122.886 46.9904, -122.858 46.9955)"
88279,2010046,2010053,0.7931826000000001,5.1828246,3.9382482671707623e-07,230.09,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,8.806013745126789,0.0,0.0,False,0.0,inf,1.0,807.3133251188611,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9955,-122.858,47.0745,-122.852,"LINESTRING (-122.858 46.9955, -122.852 47.0745)"
88280,2010046,2010060,0.57208176,3.2748062399999998,2.4417139256458723e-07,209.43,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,5.154753652677683,0.0,0.0,False,0.0,inf,1.0,472.5749279933583,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9955,-122.858,47.003,-122.791,"LINESTRING (-122.858 46.9955, -122.791 47.003)"
88281,2010048,2010049,0.04437252,0.20072376000000003,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9904,-122.886,46.9904,-122.886,"LINESTRING (-122.886 46.9904, -122.886 46.9904)"
88282,2010048,2010050,0.04170636,0.19539144,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9904,-122.886,46.9904,-122.886,"LINESTRING (-122.886 46.9904, -122.886 46.9904)"
88283,2010049,2010858,1.66520736,9.157116960000002,1.8488762864944338e-06,236.41,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,26.17929686860807,0.0,0.0,False,0.0,inf,1.0,2400.0524886718163,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9904,-122.886,46.7559,-122.86,"LINESTRING (-122.886 46.9904, -122.86 46.7559)"
88284,2010051,2010052,0.050847479999999994,0.21938687999999998,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.65694,-122.78053,48.65694,-122.78053,"LINESTRING (-122.78053 48.65694, -122.78053 48.65694)"
88285,2010051,2010106,2.20110552,10.00838376,3.4740600714135685e-06,232.86,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,9.739350156370167,0.0,0.0,False,0.0,inf,1.0,892.8792739606259,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.65694,-122.78053,48.5919,-122.692,"LINESTRING (-122.78053 48.65694, -122.692 48.5919)"
88286,2010054,2010087,1.86764508,9.87736104,3.3191556395715186e-06,227.67,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,17.229085055298928,0.0,0.0,False,0.0,inf,1.0,1579.5194451571674,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0143,-122.891,47.9481,-122.682,"LINESTRING (-122.891 48.0143, -122.682 47.9481)"
88287,2010055,2010056,0.05694156,0.19348703999999997,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9218,-122.807,46.9218,-122.807,"LINESTRING (-122.807 46.9218, -122.807 46.9218)"
88288,2010071,2010056,0.33441264,2.509047,6.889308968704054e-07,213.54,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,7.623686214798143,0.0,0.0,False,0.0,inf,1.0,698.9204929571567,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8946,-122.715,46.9218,-122.807,"LINESTRING (-122.715 46.8946, -122.807 46.9218)"
88289,2010056,2010111,1.09750572,5.92477884,3.8143247216971224e-06,227.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,32.33318543409637,0.0,0.0,False,0.0,inf,1.0,2964.22560763437,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9218,-122.807,46.6517,-122.651,"LINESTRING (-122.807 46.9218, -122.651 46.6517)"
88291,2010057,2010059,0.28208924999999996,1.2783285,0.0,0.01,345.0,Western,Al/St 240/40 4-bundle 380.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9892,-122.722,46.9892,-122.722,"LINESTRING (-122.722 46.9892, -122.722 46.9892)"
88292,2010060,2010058,0.31079808,2.0845562399999995,4.44234404536862e-07,201.84,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,5.4594326594780975,0.0,0.0,False,0.0,inf,1.0,500.50713763930327,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.003,-122.791,46.9892,-122.722,"LINESTRING (-122.791 47.003, -122.722 46.9892)"
88293,2010058,2010072,0.34336331999999997,2.5431357599999997,1.7958412098298675e-07,235.48,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,3.548530272315835,0.0,0.0,False,0.0,inf,1.0,325.320384040235,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9892,-122.722,47.0142,-122.693,"LINESTRING (-122.722 46.9892, -122.693 47.0142)"
88294,2010058,2010099,0.62235792,4.0356140400000005,1.927641251837849e-06,230.02,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,13.850080127979473,0.0,0.0,False,0.0,inf,1.0,1269.740720932838,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9892,-122.722,47.1074,-122.665,"LINESTRING (-122.722 46.9892, -122.665 47.1074)"
88295,2010059,2010462,1.35331425,17.16221475,5.900945179584121e-06,1228.28,345.0,Western,Al/St 240/40 4-bundle 380.0,AC,0.0,64.76276153689108,0.0,0.0,False,0.0,inf,1.0,5937.288070798331,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9892,-122.722,47.352,-122.053,"LINESTRING (-122.722 46.9892, -122.053 47.352)"
88296,2010857,2010059,0.99623925,11.259765,1.6321781138416299e-06,1358.91,345.0,Western,Al/St 240/40 4-bundle 380.0,AC,0.0,28.01380528775997,0.0,0.0,False,0.0,inf,1.0,2568.235634268615,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7559,-122.86,46.9892,-122.722,"LINESTRING (-122.86 46.7559, -122.722 46.9892)"
88297,2010061,2010133,0.4919065199999999,2.61683604,6.584751102709515e-07,211.25,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,7.52775521429784,0.0,0.0,False,0.0,inf,1.0,690.1257786587902,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1839,-122.752,47.2477,-122.719,"LINESTRING (-122.752 47.1839, -122.719 47.2477)"
88298,2010062,2010063,0.04799088,0.19482012,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5276,-122.809,47.5276,-122.809,"LINESTRING (-122.809 47.5276, -122.809 47.5276)"
88299,2010062,2010064,0.05008572,0.21500676,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5276,-122.809,47.5276,-122.809,"LINESTRING (-122.809 47.5276, -122.809 47.5276)"
88300,2010065,2010063,0.5836986000000001,3.4551529199999997,3.455156479731149e-07,196.02,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,5.1911875333989155,0.0,0.0,False,0.0,inf,1.0,475.9150950931791,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5296,-122.878,47.5276,-122.809,"LINESTRING (-122.878 47.5296, -122.809 47.5276)"
88301,2010063,2010149,0.699867,4.60122084,8.0550304557866e-07,206.38,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,11.317371920457171,0.0,0.0,False,0.0,inf,1.0,1037.5483642377123,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5276,-122.809,47.498,-122.665,"LINESTRING (-122.809 47.5276, -122.665 47.498)"
88305,2010069,2010074,1.12892832,6.4048780800000005,6.164671287544634e-07,203.82,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,9.279725006875172,0.0,0.0,False,0.0,inf,1.0,850.7419893177985,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0854,-122.84,46.0192,-122.767,"LINESTRING (-122.84 46.0854, -122.767 46.0192)"
88306,2010781,2010069,0.5562752400000001,2.61797868,5.356017643352237e-07,244.58,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,6.363777700967671,0.0,0.0,False,0.0,inf,1.0,583.4152301804637,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1039,-122.918,46.0854,-122.84,"LINESTRING (-122.918 46.1039, -122.84 46.0854)"
88307,2010070,2010090,0.52066296,3.48105276,8.637891199327872e-07,221.92,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,9.879238726677453,0.0,0.0,False,0.0,inf,1.0,905.7039083649722,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3623,-122.739,47.4023,-122.622,"LINESTRING (-122.739 47.3623, -122.622 47.4023)"
88308,2010095,2010070,0.6613981200000001,4.273092719999999,4.998949800462088e-07,229.14,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,7.968726417684414,0.0,0.0,False,0.0,inf,1.0,730.5529161572629,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3081,-122.67,47.3623,-122.739,"LINESTRING (-122.67 47.3081, -122.739 47.3623)"
88309,2010112,2010071,0.64349676,3.2285293200000003,1.2723167401806345e-06,236.16,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,9.93552764235852,0.0,0.0,False,0.0,inf,1.0,910.8643354323233,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8176,-122.649,46.8946,-122.715,"LINESTRING (-122.649 46.8176, -122.715 46.8946)"
88310,2010071,2010153,0.56484504,3.0079998,5.268325981936568e-06,232.27,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,26.270404559886718,0.0,0.0,False,0.0,inf,1.0,2408.4050140390145,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8946,-122.715,47.1162,-122.596,"LINESTRING (-122.715 46.8946, -122.596 47.1162)"
88311,2010072,2010073,0.05694156,0.21633984,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0142,-122.693,47.0142,-122.693,"LINESTRING (-122.693 47.0142, -122.693 47.0142)"
88312,2010072,2010155,1.0719867600000001,5.653782720000001,3.6704473850031506e-07,205.7,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,8.426184694274571,0.0,0.0,False,0.0,inf,1.0,772.491547309357,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0142,-122.693,47.0621,-122.607,"LINESTRING (-122.693 47.0142, -122.607 47.0621)"
88313,2010074,2010075,0.043420320000000005,0.20891268,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0192,-122.767,46.0192,-122.767,"LINESTRING (-122.767 46.0192, -122.767 46.0192)"
88314,2013154,2010074,1.5147597599999998,9.6524514,8.459357277882797e-07,181.22,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,17.678028529565992,0.0,0.0,False,0.0,inf,1.0,1620.6774605192861,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.949,-122.972,46.0192,-122.767,"LINESTRING (-122.972 45.949, -122.767 46.0192)"
88315,2010076,2010133,0.25195212,1.21938732,1.5364419239655536e-06,218.87,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,8.142341633622536,0.0,0.0,False,0.0,inf,1.0,746.46952511643,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3039,-122.788,47.2477,-122.719,"LINESTRING (-122.788 47.3039, -122.719 47.2477)"
88316,2010077,2010092,0.42810912,2.17311084,2.525729888678849e-07,205.12,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,3.8965088036693394,0.0,0.0,False,0.0,inf,1.0,357.22218584839584,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7379,-122.691,45.7159,-122.652,"LINESTRING (-122.691 45.7379, -122.652 45.7159)"
88317,2010077,2010097,1.38297528,5.703106680000001,4.517958412098299e-06,216.78,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,34.483107475208676,0.0,0.0,False,0.0,inf,1.0,3161.3250855584433,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7379,-122.691,46.0356,-122.568,"LINESTRING (-122.691 45.7379, -122.568 46.0356)"
88318,2010077,2010137,1.1359746,4.34374596,1.626233984457047e-06,236.35,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,13.553596790565074,0.0,0.0,False,0.0,inf,1.0,1242.5598697670296,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7379,-122.691,45.8584,-122.666,"LINESTRING (-122.691 45.7379, -122.666 45.8584)"
88319,2010077,2013292,0.46505448,2.82632004,4.6366309598823775e-07,229.46,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,7.006436857161265,0.0,0.0,False,0.0,inf,1.0,642.3326149724019,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7379,-122.691,45.6788,-122.722,"LINESTRING (-122.691 45.7379, -122.722 45.6788)"
88321,2010078,2010838,1.13906925,14.363937,5.728796471329552e-06,1170.64,345.0,Western,Al/St 240/40 4-bundle 380.0,AC,0.0,52.08301536246552,0.0,0.0,False,0.0,inf,1.0,4774.840640892432,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7074,-122.658,47.2661,-122.428,"LINESTRING (-122.658 47.7074, -122.428 47.2661)"
88323,2010079,2010124,0.57931848,3.3222258,3.15059861373661e-07,219.64,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,5.176356321887182,0.0,0.0,False,0.0,inf,1.0,474.5554066998121,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7074,-122.658,47.7539,-122.658,"LINESTRING (-122.658 47.7074, -122.658 47.7539)"
88324,2010140,2010079,0.5713199999999999,3.4393464,1.7722117202268432e-06,246.83,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,13.446061183370283,0.0,0.0,False,0.0,inf,1.0,1232.7012741384292,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5868,-122.668,47.7074,-122.658,"LINESTRING (-122.668 47.5868, -122.658 47.7074)"
88326,2010082,2010083,0.053323199999999994,0.20224728,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7601,-122.715,47.7601,-122.715,"LINESTRING (-122.715 47.7601, -122.715 47.7601)"
88327,2010113,2010082,0.38526012000000004,3.12397776,2.4417139256458723e-07,182.93,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,4.47704117270355,0.0,0.0,False,0.0,inf,1.0,410.4439421105297,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7207,-122.703,47.7601,-122.715,"LINESTRING (-122.703 47.7207, -122.715 47.7601)"
88328,2010082,2010121,0.4037328,1.9247770800000001,3.9697542533081287e-07,198.55,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,4.853386458354234,0.0,0.0,False,0.0,inf,1.0,444.9463370357703,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7601,-122.715,47.7984,-122.684,"LINESTRING (-122.715 47.7601, -122.684 47.7984)"
88329,2010084,2010085,0.04303944,0.22452876,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,-122.772,48.9,-122.772,"LINESTRING (-122.772 48.9, -122.772 48.9)"
88330,2010084,2010086,0.03942108,0.1913922,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,-122.772,48.9,-122.772,"LINESTRING (-122.772 48.9, -122.772 48.9)"
88331,2010086,2010136,0.50333292,3.42525384,5.408527620247848e-07,216.7,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,7.488792890970422,0.0,0.0,False,0.0,inf,1.0,686.5538102619408,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,-122.772,48.8946,-122.67,"LINESTRING (-122.772 48.9, -122.67 48.8946)"
88332,2010086,2010216,1.96591212,10.4370642,2.279458097038437e-06,176.23,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,30.739427028757895,0.0,0.0,False,0.0,inf,1.0,2818.1138214289517,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,-122.772,48.7025,-122.479,"LINESTRING (-122.772 48.9, -122.479 48.7025)"
88333,2010087,2010121,1.4243007600000002,6.661972079999999,1.0165931526990127e-06,206.89,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,16.66519691734753,0.0,0.0,False,0.0,inf,1.0,1527.8235903901282,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9481,-122.682,47.7984,-122.684,"LINESTRING (-122.682 47.9481, -122.684 47.7984)"
88334,2010203,2010087,0.90116208,6.1045542,1.4245956731779038e-06,214.83,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,14.854254752556848,0.0,0.0,False,0.0,inf,1.0,1361.8009400775302,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.012,-122.507,47.9481,-122.682,"LINESTRING (-122.507 48.012, -122.682 47.9481)"
88335,2010088,2010089,0.04837175999999999,0.21386412,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5032,-122.614,47.5032,-122.614,"LINESTRING (-122.614 47.5032, -122.614 47.5032)"
88336,2010088,2010128,0.30832235999999996,1.7360510400000002,1.3652593992858642e-07,258.98,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,2.2954672365703654,0.0,0.0,False,0.0,inf,1.0,210.44269758067966,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5032,-122.614,47.5231,-122.622,"LINESTRING (-122.614 47.5032, -122.622 47.5231)"
88337,2010088,2010149,0.39935268,2.3005152,3.171602604494854e-07,223.8,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,3.8789160779259184,0.0,0.0,False,0.0,inf,1.0,355.6093287340534,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5032,-122.614,47.498,-122.665,"LINESTRING (-122.614 47.5032, -122.665 47.498)"
88338,2010088,2010227,1.0137121199999999,5.50828656,1.948120142827137e-06,212.33,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,22.125985203389995,0.0,0.0,False,0.0,inf,1.0,2028.4550084837863,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5032,-122.614,47.6876,-122.504,"LINESTRING (-122.614 47.5032, -122.504 47.6876)"
88339,2010090,2010138,0.6303564,3.3083236799999995,2.515227893299727e-07,189.9,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,5.23734455274187,0.0,0.0,False,0.0,inf,1.0,480.1466552339928,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4023,-122.622,47.4467,-122.645,"LINESTRING (-122.622 47.4023, -122.645 47.4467)"
88340,2010090,2010149,1.3951634400000001,6.2932802400000005,6.327452215921025e-07,172.91,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,11.134184324831518,0.0,0.0,False,0.0,inf,1.0,1020.7541834397414,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4023,-122.622,47.498,-122.665,"LINESTRING (-122.622 47.4023, -122.665 47.498)"
88341,2010137,2010091,0.21957732,1.5120935999999998,2.2789329972694812e-07,248.05,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,2.9081782500408977,0.0,0.0,False,0.0,inf,1.0,266.6145115181244,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8584,-122.666,45.8363,-122.686,"LINESTRING (-122.666 45.8584, -122.686 45.8363)"
88342,2010091,2010176,0.6570180000000001,3.7324335599999996,1.5096618357487922e-06,214.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,13.209107727444332,0.0,0.0,False,0.0,inf,1.0,1210.9779736827777,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8363,-122.686,45.8824,-122.529,"LINESTRING (-122.686 45.8363, -122.529 45.8824)"
88343,2010091,2010954,0.57684276,2.6092184400000002,2.200168031926066e-06,249.45,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,16.85876938295765,0.0,0.0,False,0.0,inf,1.0,1545.5698301061,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8363,-122.686,45.9567,-122.554,"LINESTRING (-122.686 45.8363, -122.554 45.9567)"
88344,2010092,2010148,0.52009164,3.1041719999999997,4.521109010712035e-07,229.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,6.666880906179938,0.0,0.0,False,0.0,inf,1.0,611.2029742763112,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7159,-122.652,45.6566,-122.64,"LINESTRING (-122.652 45.7159, -122.64 45.6566)"
88345,2010092,2010173,1.03008996,5.28223428,1.5285654274312119e-06,235.88,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,18.473523794098654,0.0,0.0,False,0.0,inf,1.0,1693.6064776334792,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7159,-122.652,45.763,-122.424,"LINESTRING (-122.652 45.7159, -122.424 45.763)"
88346,2010093,2013144,1.79375436,13.863079800000001,1.564272211720227e-06,218.69,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,32.343004082169394,0.0,0.0,False,0.0,inf,1.0,2965.1257567430844,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6572,-122.775,45.4409,-123.052,"LINESTRING (-122.775 45.6572, -123.052 45.4409)"
88347,2010093,2013147,0.63778356,3.1260726,3.1941818945599663e-06,258.14,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,19.47929356130666,0.0,0.0,False,0.0,inf,1.0,1785.8129354666912,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6572,-122.775,45.8141,-122.886,"LINESTRING (-122.775 45.6572, -122.886 45.8141)"
88348,2010093,2013182,0.7800422399999999,4.12169292,2.909052720016803e-07,234.34,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,5.420004367294249,0.0,0.0,False,0.0,inf,1.0,496.89245038261845,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6572,-122.775,45.6164,-122.813,"LINESTRING (-122.775 45.6572, -122.813 45.6164)"
88349,2010093,2013204,0.6684444,3.2669981999999997,9.735349716446126e-07,217.58,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,10.142275848214583,0.0,0.0,False,0.0,inf,1.0,929.8184940746924,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6572,-122.775,45.6271,-122.898,"LINESTRING (-122.775 45.6572, -122.898 45.6271)"
